Loaded project: 白色孤岛
Trial entry: Start 3,3 -> 试炼间 -> A1 6,11
Auto features: pickup=on, battle=on
Goal: win event; topK=3; maxExpansions=20000
Perf live: {"expandedPerSec":7.16,"generatedPerSec":33.93,"applyActionMsPerAction":1.5192,"enumerateActionsMsPerState":129.266,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0047,"sortMsPerLoop":0.009,"rssMb":236,"heapUsedMb":56.2,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.17,"generatedPerSec":33.83,"applyActionMsPerAction":1.5169,"enumerateActionsMsPerState":129.2121,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0047,"sortMsPerLoop":0.0089,"rssMb":235.7,"heapUsedMb":91,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.17,"generatedPerSec":33.74,"applyActionMsPerAction":1.5148,"enumerateActionsMsPerState":129.1398,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0047,"sortMsPerLoop":0.0084,"rssMb":237.5,"heapUsedMb":81.4,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.2,"generatedPerSec":33.64,"applyActionMsPerAction":1.5129,"enumerateActionsMsPerState":128.7259,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0082,"rssMb":237.6,"heapUsedMb":76.6,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.21,"generatedPerSec":33.71,"applyActionMsPerAction":1.5076,"enumerateActionsMsPerState":128.6334,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.008,"rssMb":237,"heapUsedMb":76.5,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.21,"generatedPerSec":33.76,"applyActionMsPerAction":1.5029,"enumerateActionsMsPerState":128.5553,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0079,"rssMb":237.2,"heapUsedMb":60.8,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.22,"generatedPerSec":33.8,"applyActionMsPerAction":1.4994,"enumerateActionsMsPerState":128.4907,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0077,"rssMb":236.5,"heapUsedMb":68.9,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.23,"generatedPerSec":33.77,"applyActionMsPerAction":1.4973,"enumerateActionsMsPerState":128.3557,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0076,"rssMb":238.3,"heapUsedMb":134.1,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.24,"generatedPerSec":33.75,"applyActionMsPerAction":1.4961,"enumerateActionsMsPerState":128.1701,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0075,"rssMb":239.9,"heapUsedMb":57.3,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.25,"generatedPerSec":33.83,"applyActionMsPerAction":1.4922,"enumerateActionsMsPerState":127.9231,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0074,"rssMb":239.9,"heapUsedMb":68,"eventLoopUtilization":0}
